id,netuid,subnet_slug,subnet_name,kind,name,provider,authority,url,auth_required,public_safe,probe_status
sn-48-taomarketcap-dashboard,48,sn-48,Quantum Compute,dashboard,Quantum Compute TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/48,false,true,
sn-48-taopedia-article,48,sn-48,Quantum Compute,docs,Quantum Compute Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_48/index.mdx,false,true,
sn-48-tensorplex-docs,48,sn-48,Quantum Compute,docs,Quantum Compute Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/48,false,true,
sn-49-backprop-dashboard,49,sn-49,Nepher Robotics,dashboard,Nepher Robotics Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/49-nepher-robotics,false,true,
sn-49-nepher-docs,49,sn-49,Nepher Robotics,docs,Nepher Robotics docs,nepher-robotics,official,https://docs.nepher.ai/,false,true,
sn-49-nepher-source,49,sn-49,Nepher Robotics,source-repo,Nepher Robotics source repository,nepher-robotics,official,https://github.com/nepher-ai/nepher-subnet,false,true,
sn-49-nepher-tournament-api,49,sn-49,Nepher Robotics,subnet-api,Nepher tournament API,nepher-robotics,official,https://tournament-api.nepher.ai,true,true,
sn-49-nepher-tournament-dashboard,49,sn-49,Nepher Robotics,dashboard,Nepher tournament dashboard,nepher-robotics,official,https://tournament.nepher.ai,false,true,
sn-49-nepher-tournament-openapi,49,sn-49,Nepher Robotics,openapi,Nepher tournament OpenAPI schema,nepher-robotics,official,https://tournament-api.nepher.ai/openapi.json,false,true,
sn-49-nepher-website,49,sn-49,Nepher Robotics,website,Nepher Robotics website,nepher-robotics,official,https://nepher.ai,false,true,
sn-49-subnetradar-dashboard,49,sn-49,Nepher Robotics,dashboard,Nepher Robotics SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/49,false,true,
sn-49-taomarketcap-dashboard,49,sn-49,Nepher Robotics,dashboard,Nepher Robotics TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/49,false,true,
sn-49-taopedia-article,49,sn-49,Nepher Robotics,docs,Nepher Robotics Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_49/index.mdx,false,true,
sn-49-tensorplex-docs,49,sn-49,Nepher Robotics,docs,Nepher Robotics Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/49,false,true,
sn-50-backprop-dashboard,50,sn-50,Synth,dashboard,Synth Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/50-synth,false,true,
sn-50-native-chain-github,50,sn-50,Synth,source-repo,Synth GitHub source repository,opentensor,registry-observed,https://github.com/mode-network/synth-subnet,false,true,
sn-50-native-chain-website,50,sn-50,Synth,website,Synth website,opentensor,registry-observed,https://synthdata.co/,false,true,
sn-50-subnetradar-dashboard,50,sn-50,Synth,dashboard,Synth SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/50,false,true,
sn-50-taomarketcap-dashboard,50,sn-50,Synth,dashboard,Synth TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/50,false,true,
sn-50-taopedia-article,50,sn-50,Synth,docs,Synth Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_50/index.mdx,false,true,
sn-50-tensorplex-docs,50,sn-50,Synth,docs,Synth Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/50,false,true,
sn-50-website-common-docs,50,sn-50,Synth,docs,Synth docs,opentensor,registry-observed,https://synthdata.co/docs,false,true,
sn-51-backprop-dashboard,51,sn-51,lium.io,dashboard,lium.io Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/51-lium-io,false,true,
sn-51-github-readme-datura-ai-lium-io-docs-1,51,sn-51,lium.io,docs,lium.io docs,opentensor,registry-observed,https://docs.lium.io/bittensor-subnet/overview,false,true,
sn-51-native-chain-github,51,sn-51,lium.io,source-repo,lium.io GitHub source repository,opentensor,registry-observed,https://github.com/Datura-ai/lium-io,false,true,
sn-51-native-chain-website,51,sn-51,lium.io,website,lium.io website,opentensor,registry-observed,https://lium.io/,false,true,
sn-51-subnetradar-dashboard,51,sn-51,lium.io,dashboard,lium.io SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/51,false,true,
sn-51-taomarketcap-dashboard,51,sn-51,lium.io,dashboard,lium.io TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/51,false,true,
sn-51-taopedia-article,51,sn-51,lium.io,docs,lium.io Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_51/index.mdx,false,true,
sn-51-tensorplex-docs,51,sn-51,lium.io,docs,lium.io Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/51,false,true,
sn-51-website-common-api,51,sn-51,lium.io,subnet-api,lium.io API,opentensor,registry-observed,https://lium.io/api,false,true,
sn-51-website-link-lium-io-docs-8,51,sn-51,lium.io,docs,lium.io docs,opentensor,registry-observed,https://docs.lium.io/,false,true,
sn-52-backprop-dashboard,52,sn-52,Dojo,dashboard,Dojo Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/52-dojo,false,true,
sn-52-dojo-docs,52,sn-52,Dojo,docs,Dojo subnet mechanism docs,tensorplex,official,https://docs.tensorplex.ai/tensorplex-docs/tensorplex-dojo-bittensor-subnet/subnet-mechanism,false,true,
sn-52-dojo-source,52,sn-52,Dojo,source-repo,Dojo source repository,tensorplex,official,https://github.com/tensorplex-labs/dojo,false,true,
sn-52-dojo-ui-source,52,sn-52,Dojo,source-repo,Dojo UI repository,tensorplex,official,https://github.com/tensorplex-labs/dojo-ui,false,true,
sn-52-dojo-worker-api-source,52,sn-52,Dojo,source-repo,Dojo worker API repository,tensorplex,official,https://github.com/tensorplex-labs/dojo-worker-api,false,true,
sn-52-subnetradar-dashboard,52,sn-52,Dojo,dashboard,Dojo SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/52,false,true,
sn-52-taomarketcap-dashboard,52,sn-52,Dojo,dashboard,Dojo TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/52,false,true,
sn-52-taopedia-article,52,sn-52,Dojo,docs,Dojo Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_52/index.mdx,false,true,
sn-52-tensorplex-docs,52,sn-52,Dojo,docs,Dojo Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/52,false,true,
sn-52-tensorplex-website,52,sn-52,Dojo,website,Tensorplex website,tensorplex,official,https://www.tensorplex.ai/,false,true,
sn-53-backprop-dashboard,53,efficientfrontier,EfficientFrontier,dashboard,EfficientFrontier Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/53-efficientfrontier,false,true,
sn-53-signalplus-mining,53,efficientfrontier,EfficientFrontier,dashboard,EfficientFrontier mining app,signalplus,official,https://t.signalplus.com/mining,true,true,
sn-53-signalplus-website,53,efficientfrontier,EfficientFrontier,website,SignalPlus website,signalplus,official,https://www.signalplus.com/,false,true,
sn-53-subnetradar-dashboard,53,efficientfrontier,EfficientFrontier,dashboard,EfficientFrontier SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/53,false,true,
sn-53-taomarketcap-dashboard,53,efficientfrontier,EfficientFrontier,dashboard,EfficientFrontier TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/53,false,true,
sn-53-taopedia-article,53,efficientfrontier,EfficientFrontier,docs,EfficientFrontier Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_53/index.mdx,false,true,
sn-53-tensorplex-docs,53,efficientfrontier,EfficientFrontier,docs,EfficientFrontier Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/53,false,true,
sn-54-backprop-dashboard,54,sn-54,Yanez MIID,dashboard,Yanez MIID Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/54-yanez-miid,false,true,
sn-54-github-readme-yanez-compliance-miid-subnet-dashboard-1,54,sn-54,Yanez MIID,dashboard,Yanez MIID dashboard,opentensor,registry-observed,https://tao-ui-dashboard.yanez.ai/,false,true,
sn-54-native-chain-github,54,sn-54,Yanez MIID,source-repo,Yanez MIID GitHub source repository,opentensor,registry-observed,https://github.com/yanez-compliance/MIID-subnet,false,true,
sn-54-native-chain-website,54,sn-54,Yanez MIID,website,Yanez MIID website,opentensor,registry-observed,https://www.yanez.ai/,false,true,
sn-54-subnetradar-dashboard,54,sn-54,Yanez MIID,dashboard,Yanez MIID SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/54,false,true,
sn-54-taopedia-article,54,sn-54,Yanez MIID,docs,Yanez MIID Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_54/index.mdx,false,true,
sn-54-tensorplex-docs,54,sn-54,Yanez MIID,docs,Yanez MIID Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/54,false,true,
sn-55-backprop-dashboard,55,sn-55,NIOME,dashboard,NIOME Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/55-niome,false,true,
sn-55-native-chain-github,55,sn-55,NIOME,source-repo,NIOME GitHub source repository,opentensor,registry-observed,https://github.com/genomesio/subnet-niome,false,true,
sn-55-native-chain-website,55,sn-55,NIOME,website,NIOME website,opentensor,registry-observed,https://niome.genomes.io/,false,true,
sn-55-subnetradar-dashboard,55,sn-55,NIOME,dashboard,NIOME SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/55,false,true,
sn-55-taomarketcap-dashboard,55,sn-55,NIOME,dashboard,NIOME TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/55,false,true,
sn-55-taopedia-article,55,sn-55,NIOME,docs,NIOME Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_55/index.mdx,false,true,
sn-55-tensorplex-docs,55,sn-55,NIOME,docs,NIOME Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/55,false,true,
sn-56-backprop-dashboard,56,gradients,Gradients,dashboard,Gradients Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/56-gradients,false,true,
sn-56-gradients-examples,56,gradients,Gradients,example,Gradients code examples,gradients,official,https://github.com/gradients-ai/G.O.D/tree/main/examples,false,true,
sn-56-gradients-last-boss-battle,56,gradients,Gradients,subnet-api,Gradients last boss battle,gradients,provider-claimed,https://api.gradients.io/v1/performance/last-boss-battle,false,true,
sn-56-gradients-latest-tournament-weights,56,gradients,Gradients,subnet-api,Gradients latest tournament weights,gradients,provider-claimed,https://api.gradients.io/v1/performance/latest-tournament-weights,false,true,
sn-56-gradients-models,56,gradients,Gradients,data-artifact,Gradients models,gradients,provider-claimed,https://www.gradients.io/app/my-models,false,true,
sn-56-gradients-openapi,56,gradients,Gradients,openapi,Gradients OpenAPI,gradients,provider-claimed,https://api.gradients.io/docs,false,true,
sn-56-gradients-source-repo,56,gradients,Gradients,source-repo,Gradients source repository,gradients,provider-claimed,https://github.com/gradients-ai/G.O.D,false,true,
sn-56-gradients-website,56,gradients,Gradients,website,Gradients website,gradients,provider-claimed,https://www.gradients.io/,false,true,
sn-56-gradients-weight-projection-static,56,gradients,Gradients,subnet-api,Gradients static weight projection,gradients,provider-claimed,https://api.gradients.io/v1/performance/weight-projection-static,false,true,
sn-56-subnetradar-dashboard,56,gradients,Gradients,dashboard,Gradients SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/56,false,true,
sn-56-taomarketcap-dashboard,56,gradients,Gradients,dashboard,Gradients TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/56,false,true,
sn-56-taopedia-article,56,gradients,Gradients,docs,Gradients Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_56/index.mdx,false,true,
sn-56-tensorplex-docs,56,gradients,Gradients,docs,Gradients Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/56,false,true,
sn-56-website-common-docs,56,gradients,Gradients,docs,Gradients docs,gradients,registry-observed,https://www.gradients.io/docs,false,true,
sn-57-backprop-dashboard,57,sn-57,Sparket,dashboard,gaia Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/57-gaia,false,true,
sn-57-sparket-source,57,sn-57,Sparket,source-repo,Sparket source repository,sparket,official,https://github.com/sparket-ai/sparket-ai,false,true,
sn-57-sparket-website,57,sn-57,Sparket,website,Sparket website,sparket,official,https://sparket.ai/,false,true,
sn-57-subnetradar-dashboard,57,sn-57,Sparket,dashboard,gaia SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/57,false,true,
sn-57-taomarketcap-dashboard,57,sn-57,Sparket,dashboard,gaia TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/57,false,true,
sn-57-taopedia-article,57,sn-57,Sparket,docs,gaia Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_57/index.mdx,false,true,
sn-57-tensorplex-docs,57,sn-57,Sparket,docs,gaia Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/57,false,true,
sn-58-backprop-dashboard,58,sn-58,Handshake58,dashboard,Pending Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/58-pending,false,true,
sn-58-handshake58-docs,58,sn-58,Handshake58,docs,Handshake58 skill docs,handshake58,official,https://handshake58.com/skill.md,false,true,
sn-58-handshake58-marketplace-source,58,sn-58,Handshake58,source-repo,Handshake58 marketplace source repository,handshake58,official,https://github.com/Handshake58/HS58,false,true,
sn-58-handshake58-openapi,58,sn-58,Handshake58,openapi,Handshake58 OpenAPI schema,handshake58,official,https://handshake58.com/openapi.json,false,true,
sn-58-handshake58-provider-directory-api,58,sn-58,Handshake58,subnet-api,Handshake58 provider directory API,handshake58,official,https://handshake58.com/api/mcp/providers,false,true,
sn-58-handshake58-skills-api,58,sn-58,Handshake58,subnet-api,Handshake58 skills API,handshake58,official,https://handshake58.com/api/skills?status=published,false,true,
sn-58-handshake58-subnet-source,58,sn-58,Handshake58,source-repo,Handshake58 subnet source repository,handshake58,official,https://github.com/Handshake58/HS58-subnet,false,true,
sn-58-handshake58-website,58,sn-58,Handshake58,website,Handshake58 website,handshake58,official,https://handshake58.com,false,true,
sn-58-subnetradar-dashboard,58,sn-58,Handshake58,dashboard,Pending SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/58,false,true,
sn-58-taomarketcap-dashboard,58,sn-58,Handshake58,dashboard,Handshake58 TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/58,false,true,
sn-58-taopedia-article,58,sn-58,Handshake58,docs,Handshake58 Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_58/index.mdx,false,true,
sn-58-tensorplex-docs,58,sn-58,Handshake58,docs,Handshake58 Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/58,false,true,
